,restaurant_name,location_url
35,কমফোর্ট ফুড জনে,https://www.google.com/maps/place/%E0%A6%95%E0%A6%AE%E0%A6%AB%E0%A7%8B%E0%A6%B0%E0%A7%8D%E0%A6%9F+%E0%A6%AB%E0%A7%81%E0%A6%A1+%E0%A6%9C%E0%A6%A8%E0%A7%87/data=!4m7!3m6!1s0x3754a5001cd1f151:0x5c84c1dcdaa85587!8m2!3d22.8679919!4d91.0925573!16s%2Fg%2F11y34vt_sj!19sChIJUfHRHAClVDcRh1Wo2tzBhFw?authuser=0&hl=bn&rclk=1
36,মেসার্স রুবেল স্যানিটারী,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8+%E0%A6%B0%E0%A7%81%E0%A6%AC%E0%A7%87%E0%A6%B2+%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%80/data=!4m7!3m6!1s0x3754a457e52bdbbd:0x3d22405efcf45e90!8m2!3d22.865682!4d91.0971288!16s%2Fg%2F11gf1gr5df!19sChIJvdsr5VekVDcRkF70_F5AIj0?authuser=0&hl=bn&rclk=1
37,মাওলা ফটোস্ট্যাস্ট ও কম্পিউটার,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE%E0%A6%93%E0%A6%B2%E0%A6%BE+%E0%A6%AB%E0%A6%9F%E0%A7%8B%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%9F+%E0%A6%93+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754a3cbea52b5c5:0xe5ae6bb2b8d793eb!8m2!3d22.9453933!4d91.1198343!16s%2Fg%2F11c1vb5wn8!19sChIJxbVS6sujVDcR65PXuLJrruU?authuser=0&hl=bn&rclk=1
38,বর্ণমালা গ্রন্থাগার & কম্পিউটার,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A6%BE+%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A7%8D%E0%A6%A5%E0%A6%BE%E0%A6%97%E0%A6%BE%E0%A6%B0+%26+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754bc2df1ad767b:0x408738bc43387558!8m2!3d22.9456657!4d90.9911026!16s%2Fg%2F11gbffqz6h!19sChIJe3at8S28VDcRWHU4Q7w4h0A?authuser=0&hl=bn&rclk=1
39,"ভিশন এম্পোরিয়াম - চৌমুহানি, নওয়াখালী","https://www.google.com/maps/place/%E0%A6%AD%E0%A6%BF%E0%A6%B6%E0%A6%A8+%E0%A6%8F%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A7%8B%E0%A6%B0%E0%A6%BF%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%AE+-+%E0%A6%9A%E0%A7%8C%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BF,+%E0%A6%A8%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80/data=!4m7!3m6!1s0x3754a37451619a27:0xfcf91e7d1d8ff22c!8m2!3d22.9458382!4d91.1271516!16s%2Fg%2F11hddrnf7t!19sChIJJ5phUXSjVDcRLPKPHX0e-fw?authuser=0&hl=bn&rclk=1"
40,বিশ্বন্থ জুয়েলার্স,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BF%E0%A6%B6%E0%A7%8D%E0%A6%AC%E0%A6%A8%E0%A7%8D%E0%A6%A5+%E0%A6%9C%E0%A7%81%E0%A6%AF%E0%A6%BC%E0%A7%87%E0%A6%B2%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8/data=!4m7!3m6!1s0x3754a5c4d2df2287:0x3dda39870cf90529!8m2!3d22.8588241!4d91.0961071!16s%2Fg%2F11ghdk1krw!19sChIJhyLf0sSlVDcRKQX5DIc52j0?authuser=0&hl=bn&rclk=1
41,বিসমিল্লাহ অটো ইলেকট্রিক এন্ড সোলার,https://www.google.com/maps/place/%E0%A6%AC%E0%A6%BF%E0%A6%B8%E0%A6%AE%E0%A6%BF%E0%A6%B2%E0%A7%8D%E0%A6%B2%E0%A6%BE%E0%A6%B9+%E0%A6%85%E0%A6%9F%E0%A7%8B+%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%95+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%B8%E0%A7%8B%E0%A6%B2%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754a57dce9f9f8d:0x35a83e519507695a!8m2!3d22.8315603!4d91.1104215!16s%2Fg%2F11vm154b7d!19sChIJjZ-fzn2lVDcRWmkHlVE-qDU?authuser=0&hl=bn&rclk=1
42,আলী হায়দারের দোকান,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B2%E0%A7%80+%E0%A6%B9%E0%A6%BE%E0%A7%9F%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B0+%E0%A6%A6%E0%A7%8B%E0%A6%95%E0%A6%BE%E0%A6%A8/data=!4m7!3m6!1s0x3754a552fc3e606f:0x33cf27d4d1f0de7f!8m2!3d22.8468343!4d91.0877563!16s%2Fg%2F11tczp3dq7!19sChIJb2A-_FKlVDcRf97w0dQnzzM?authuser=0&hl=bn&rclk=1
43,সোহেল টেইলার্স অ্যান্ড ক্লথ স্টোর,https://www.google.com/maps/place/%E0%A6%B8%E0%A7%8B%E0%A6%B9%E0%A7%87%E0%A6%B2+%E0%A6%9F%E0%A7%87%E0%A6%87%E0%A6%B2%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8+%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%95%E0%A7%8D%E0%A6%B2%E0%A6%A5+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754a51b35a9fd09:0xb144444df031562c!8m2!3d22.8469087!4d91.0872276!16s%2Fg%2F11f24v6ntr!19sChIJCf2pNRulVDcRLFYx8E1ERLE?authuser=0&hl=bn&rclk=1
44,হেরো মোটোকর্প আদিত মোটরসাইকেল গ্যালারি - মোটরসাইকেল শোরুম,https://www.google.com/maps/place/%E0%A6%B9%E0%A7%87%E0%A6%B0%E0%A7%8B+%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A7%8B%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%AA+%E0%A6%86%E0%A6%A6%E0%A6%BF%E0%A6%A4+%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A6%B0%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A7%87%E0%A6%B2+%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%B0%E0%A6%BF+-+%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A6%B0%E0%A6%B8%E0%A6%BE%E0%A6%87%E0%A6%95%E0%A7%87%E0%A6%B2+%E0%A6%B6%E0%A7%8B%E0%A6%B0%E0%A7%81%E0%A6%AE/data=!4m7!3m6!1s0x3754a5ff941a415f:0x4de964d9a848de2e!8m2!3d22.851962!4d91.097141!16s%2Fg%2F11k5jxcgts!19sChIJX0EalP-lVDcRLt5IqNlk6U0?authuser=0&hl=bn&rclk=1
45,মালেক ডিপার্টমেন্টাল স্টোর,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE%E0%A6%B2%E0%A7%87%E0%A6%95+%E0%A6%A1%E0%A6%BF%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%9F%E0%A6%AE%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B2+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754a113fe9f2f85:0x309bcd967bd7cdc9!8m2!3d22.9476713!4d91.1541295!16s%2Fg%2F11h58f6d29!19sChIJhS-f_hOhVDcRyc3Xe5bNmzA?authuser=0&hl=bn&rclk=1
46,Harun Telecom,https://www.google.com/maps/place/Harun+Telecom/data=!4m7!3m6!1s0x3754baa696ca1c19:0x26d5f0cd9f06c3e4!8m2!3d22.812102!4d91.0457663!16s%2Fg%2F11gcf313tg!19sChIJGRzKlqa6VDcR5MMGn83w1SY?authuser=0&hl=bn&rclk=1
47,আরিফ রহমান রাজু,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B0%E0%A6%BF%E0%A6%AB+%E0%A6%B0%E0%A6%B9%E0%A6%AE%E0%A6%BE%E0%A6%A8+%E0%A6%B0%E0%A6%BE%E0%A6%9C%E0%A7%81/data=!4m7!3m6!1s0x3754a1f938c72a11:0xf2ad474d50425a92!8m2!3d22.9539996!4d91.2070115!16s%2Fg%2F11rlkszxgy!19sChIJESrHOPmhVDcRklpCUE1HrfI?authuser=0&hl=bn&rclk=1
48,Nahar Telecom. [নাহার টেলিকম],https://www.google.com/maps/place/Nahar+Telecom.+%5B%E0%A6%A8%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%B0+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE%5D/data=!4m7!3m6!1s0x3754a13427149da9:0x723681f4253929e!8m2!3d22.9478335!4d91.1541788!16s%2Fg%2F11fnr5nlw1!19sChIJqZ0UJzShVDcRnpJTQh9oIwc?authuser=0&hl=bn&rclk=1
49,নুর মোহাম্মদ জেনারেল স্টোর,https://www.google.com/maps/place/%E0%A6%A8%E0%A7%81%E0%A6%B0+%E0%A6%AE%E0%A7%8B%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6+%E0%A6%9C%E0%A7%87%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%87%E0%A6%B2+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754a530206a4aa5:0x2486b9a735e84740!8m2!3d22.8483402!4d91.075426!16s%2Fg%2F11p3hq9trm!19sChIJpUpqIDClVDcRQEfoNae5hiQ?authuser=0&hl=bn&rclk=1
50,জননী শপিং সেন্টার,https://www.google.com/maps/place/%E0%A6%9C%E0%A6%A8%E0%A6%A8%E0%A7%80+%E0%A6%B6%E0%A6%AA%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754bc6a30c7920b:0x68f02efe401e48bb!8m2!3d22.9242258!4d91.005075!16s%2Fg%2F11f__vsw30!19sChIJC5LHMGq8VDcRu0geQP4u8Gg?authuser=0&hl=bn&rclk=1
51,হাট খোলা বাড়ির দরজা,https://www.google.com/maps/place/%E0%A6%B9%E0%A6%BE%E0%A6%9F+%E0%A6%96%E0%A7%8B%E0%A6%B2%E0%A6%BE+%E0%A6%AC%E0%A6%BE%E0%A7%9C%E0%A6%BF%E0%A6%B0+%E0%A6%A6%E0%A6%B0%E0%A6%9C%E0%A6%BE/data=!4m7!3m6!1s0x3754a58bc8da50e1:0x630a987b41062fca!8m2!3d22.8369499!4d91.0672205!16s%2Fg%2F11rqhrhy9x!19sChIJ4VDayIulVDcRyi8GQXuYCmM?authuser=0&hl=bn&rclk=1
52,Bikers Station,https://www.google.com/maps/place/Bikers+Station/data=!4m7!3m6!1s0x3754a5e0f76da235:0x988d580ce7c72d3a!8m2!3d22.850714!4d91.0967845!16s%2Fg%2F11fmzk2hrs!19sChIJNaJt9-ClVDcROi3H5wxYjZg?authuser=0&hl=bn&rclk=1
53,নাহার কম্পিউটার্স,https://www.google.com/maps/place/%E0%A6%A8%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%B0+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8/data=!4m7!3m6!1s0x37535f2d5d84f9f1:0xf302480e18fdc0a6!8m2!3d22.9889924!4d91.2330544!16s%2Fg%2F11kp9zdvg3!19sChIJ8fmEXS1fUzcRpsD9GA5IAvM?authuser=0&hl=bn&rclk=1
54,সামসাং ব্র্যান্ড শপ চৌমুহানি,https://www.google.com/maps/place/%E0%A6%B8%E0%A6%BE%E0%A6%AE%E0%A6%B8%E0%A6%BE%E0%A6%82+%E0%A6%AC%E0%A7%8D%E0%A6%B0%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%B6%E0%A6%AA+%E0%A6%9A%E0%A7%8C%E0%A6%AE%E0%A7%81%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BF/data=!4m7!3m6!1s0x3754a332e1dcd0b7:0xde1690a3a2ad422b!8m2!3d22.9461298!4d91.1208699!16s%2Fg%2F11gsn4dnlq!19sChIJt9Dc4TKjVDcRK0KtoqOQFt4?authuser=0&hl=bn&rclk=1
55,ইট পার্ক ফেনি,https://www.google.com/maps/place/%E0%A6%87%E0%A6%9F+%E0%A6%AA%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95+%E0%A6%AB%E0%A7%87%E0%A6%A8%E0%A6%BF/data=!4m7!3m6!1s0x37536958c0c80f8f:0xc56b4956525f0686!8m2!3d23.0093653!4d91.3825413!16s%2Fg%2F11j83rcd1s!19sChIJjw_IwFhpUzcRhgZfUlZJa8U?authuser=0&hl=bn&rclk=1
56,Sri gita telecom (শ্রী গীতা টেলিকম),https://www.google.com/maps/place/Sri+gita+telecom+%28%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%80+%E0%A6%97%E0%A7%80%E0%A6%A4%E0%A6%BE+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE%29/data=!4m7!3m6!1s0x37535fbfa3290f77:0x530bc318aadc9b6!8m2!3d22.9460355!4d91.2577712!16s%2Fg%2F11j1md993k!19sChIJdw8po79fUzcRtsmtijG8MAU?authuser=0&hl=bn&rclk=1
57,Transcom Digital,https://www.google.com/maps/place/Transcom+Digital/data=!4m7!3m6!1s0x3754a3b5921dd23f:0xef7c89a22605457b!8m2!3d22.9456015!4d91.1154059!16s%2Fg%2F11f1k58jxv!19sChIJP9IdkrWjVDcRe0UFJqKJfO8?authuser=0&hl=bn&rclk=1
58,অপু টেলিকম,https://www.google.com/maps/place/%E0%A6%85%E0%A6%AA%E0%A7%81+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE/data=!4m7!3m6!1s0x375497a869710559:0xb6e90252b027cfa1!8m2!3d23.0041444!4d91.0397109!16s%2Fg%2F11flkch1pb!19sChIJWQVxaaiXVDcRoc8nsFIC6bY?authuser=0&hl=bn&rclk=1
59,আবুল কালাম স্টোর,https://www.google.com/maps/place/%E0%A6%86%E0%A6%AC%E0%A7%81%E0%A6%B2+%E0%A6%95%E0%A6%BE%E0%A6%B2%E0%A6%BE%E0%A6%AE+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754bd4c456709d3:0x7fb7a188d887f492!8m2!3d22.9147161!4d91.0083885!16s%2Fg%2F11h4mmkxgw!19sChIJ0wlnRUy9VDcRkvSH2Iiht38?authuser=0&hl=bn&rclk=1
60,নওশীন টেলিকম,https://www.google.com/maps/place/%E0%A6%A8%E0%A6%93%E0%A6%B6%E0%A7%80%E0%A6%A8+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE/data=!4m7!3m6!1s0x3754baa665555555:0x7a20c7757adcbcc2!8m2!3d22.8123343!4d91.0472039!16s%2Fg%2F11csqcd5kq!19sChIJVVVVZaa6VDcRwrzcenXHIHo?authuser=0&hl=bn&rclk=1
61,আইটি কর্ণার,https://www.google.com/maps/place/%E0%A6%86%E0%A6%87%E0%A6%9F%E0%A6%BF+%E0%A6%95%E0%A6%B0%E0%A7%8D%E0%A6%A3%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x375495a39c94419d:0xd80bbe1a0f5af31!8m2!3d23.0260795!4d90.9519912!16s%2Fg%2F1pzvnzpn3!19sChIJnUGUnKOVVDcRMa_1oOG7gA0?authuser=0&hl=bn&rclk=1
62,মার্সেল-ডিজিটাল ইলেকট্রনিক্স,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8%E0%A7%87%E0%A6%B2-%E0%A6%A1%E0%A6%BF%E0%A6%9C%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%B2+%E0%A6%87%E0%A6%B2%E0%A7%87%E0%A6%95%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A6%A8%E0%A6%BF%E0%A6%95%E0%A7%8D%E0%A6%B8/data=!4m7!3m6!1s0x3754a353ae989e49:0x8d0d42ce347a2637!8m2!3d22.9451719!4d91.1137032!16s%2Fg%2F11qn6nj60f!19sChIJSZ6YrlOjVDcRNyZ6NM5CDY0?authuser=0&hl=bn&rclk=1
63,নেটওয়ার্ক জনে,https://www.google.com/maps/place/%E0%A6%A8%E0%A7%87%E0%A6%9F%E0%A6%93%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95+%E0%A6%9C%E0%A6%A8%E0%A7%87/data=!4m7!3m6!1s0x375499f00a38a493:0xb33aa941a1021bd5!8m2!3d23.0384259!4d91.1025308!16s%2Fg%2F11trdcsqt2!19sChIJk6Q4CvCZVDcR1RsCoUGpOrM?authuser=0&hl=bn&rclk=1
64,পিসি টেক কম্পিউটার টেকনোলজি,https://www.google.com/maps/place/%E0%A6%AA%E0%A6%BF%E0%A6%B8%E0%A6%BF+%E0%A6%9F%E0%A7%87%E0%A6%95+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%9F%E0%A7%87%E0%A6%95%E0%A6%A8%E0%A7%8B%E0%A6%B2%E0%A6%9C%E0%A6%BF/data=!4m7!3m6!1s0x37535ef92150d2b1:0x6ddc9b5d147160ae!8m2!3d22.9454552!4d91.2568925!16s%2Fg%2F11c2plkj_z!19sChIJsdJQIfleUzcRrmBxFF2b3G0?authuser=0&hl=bn&rclk=1
65,আল মদিনা টেলিকম এন্ড ষ্টেশনারী,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B2+%E0%A6%AE%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A6%BE+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%B6%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A7%80/data=!4m7!3m6!1s0x3754a96e4efff021:0x30e514163430fa3f!8m2!3d22.7996638!4d91.1774576!16s%2Fg%2F11s237z4k7!19sChIJIfD_Tm6pVDcRP_owNBYU5TA?authuser=0&hl=bn&rclk=1
66,jkfashon & photo shop.(বাংলা বাজার),https://www.google.com/maps/place/jkfashon+%26+photo+shop.%28%E0%A6%AC%E0%A6%BE%E0%A6%82%E0%A6%B2%E0%A6%BE+%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0%29/data=!4m7!3m6!1s0x37535d0061142271:0xa55ab243f1cfa4f1!8m2!3d22.9167573!4d91.351629!16s%2Fg%2F11x0mt3lp3!19sChIJcSIUYQBdUzcR8aTP8UOyWqU?authuser=0&hl=bn&rclk=1
67,উত্তরা মোটরস লিমিটেড,https://www.google.com/maps/place/%E0%A6%89%E0%A6%A4%E0%A7%8D%E0%A6%A4%E0%A6%B0%E0%A6%BE+%E0%A6%AE%E0%A7%8B%E0%A6%9F%E0%A6%B0%E0%A6%B8+%E0%A6%B2%E0%A6%BF%E0%A6%AE%E0%A6%BF%E0%A6%9F%E0%A7%87%E0%A6%A1/data=!4m7!3m6!1s0x3754a3e565f5606b:0x1fb52b5694497ced!8m2!3d22.9255924!4d91.1031341!16s%2Fg%2F11mv4kxs4q!19sChIJa2D1ZeWjVDcR7XxJlFYrtR8?authuser=0&hl=bn&rclk=1
68,ইজি টপআপ বিডি,https://www.google.com/maps/place/%E0%A6%87%E0%A6%9C%E0%A6%BF+%E0%A6%9F%E0%A6%AA%E0%A6%86%E0%A6%AA+%E0%A6%AC%E0%A6%BF%E0%A6%A1%E0%A6%BF/data=!4m7!3m6!1s0x3754bf99d7e73a61:0x509b2c0a52447701!8m2!3d22.903813!4d90.9329716!16s%2Fg%2F11rpdbqbf8!19sChIJYTrn15m_VDcRAXdEUgosm1A?authuser=0&hl=bn&rclk=1
69,Gadget Bank - গ্যাজেট ব্যাংক,https://www.google.com/maps/place/Gadget+Bank+-+%E0%A6%97%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%9C%E0%A7%87%E0%A6%9F+%E0%A6%AC%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%82%E0%A6%95/data=!4m7!3m6!1s0x3754a360efd129f5:0xc0afb98f4696509b!8m2!3d22.946564!4d91.1206559!16s%2Fg%2F11qm3k1pd8!19sChIJ9SnR72CjVDcRm1CWRo-5r8A?authuser=0&hl=bn&rclk=1
70,Brand shop,https://www.google.com/maps/place/Brand+shop/data=!4m7!3m6!1s0x3754bfe94d7ddc45:0xb5509ec948792bf2!8m2!3d22.9810584!4d90.9274857!16s%2Fg%2F11ftykj1vw!19sChIJRdx9Tem_VDcR8it5SMmeULU?authuser=0&hl=bn&rclk=1
71,ড্রিম কম্পিউটার শপ,https://www.google.com/maps/place/%E0%A6%A1%E0%A7%8D%E0%A6%B0%E0%A6%BF%E0%A6%AE+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%B6%E0%A6%AA/data=!4m7!3m6!1s0x3753597d2153b2ed:0x41523236174a4e9c!8m2!3d22.8649734!4d91.2795017!16s%2Fg%2F11j9p6t2kz!19sChIJ7bJTIX1ZUzcRnE5KFzYyUkE?authuser=0&hl=bn&rclk=1
72,সমাবে সুপার মার্কেট,https://www.google.com/maps/place/%E0%A6%B8%E0%A6%AE%E0%A6%BE%E0%A6%AC%E0%A7%87+%E0%A6%B8%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A6%B0+%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%95%E0%A7%87%E0%A6%9F/data=!4m7!3m6!1s0x3754a3cbb0d40bb1:0x198a617d79a26c76!8m2!3d22.9454827!4d91.1190588!16s%2Fg%2F11g6j73yc0!19sChIJsQvUsMujVDcRdmyieX1hihk?authuser=0&hl=bn&rclk=1
73,মদীনা টেলিকম,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%A6%E0%A7%80%E0%A6%A8%E0%A6%BE+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE/data=!4m7!3m6!1s0x3754a3cb8694b469:0xed4106664802002f!8m2!3d22.9461404!4d91.1206397!16s%2Fg%2F11g9mb270f!19sChIJabSUhsujVDcRLwACSGYGQe0?authuser=0&hl=bn&rclk=1
74,স্যামসাং সার্ভিস সেন্টার,https://www.google.com/maps/place/%E0%A6%B8%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AE%E0%A6%B8%E0%A6%BE%E0%A6%82+%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AD%E0%A6%BF%E0%A6%B8+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754a38b1339ab35:0x3d81bdfc7bd0f5ef!8m2!3d22.9461325!4d91.1208058!16s%2Fg%2F11gy9p5dx8!19sChIJNas5E4ujVDcR7_XQe_y9gT0?authuser=0&hl=bn&rclk=1
75,শামীম মিডিয়া সেন্টার এন্ড ডিজিটাল স্টুডিও,https://www.google.com/maps/place/%E0%A6%B6%E0%A6%BE%E0%A6%AE%E0%A7%80%E0%A6%AE+%E0%A6%AE%E0%A6%BF%E0%A6%A1%E0%A6%BF%E0%A7%9F%E0%A6%BE+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%A1%E0%A6%BF%E0%A6%9C%E0%A6%BF%E0%A6%9F%E0%A6%BE%E0%A6%B2+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%A1%E0%A6%BF%E0%A6%93/data=!4m7!3m6!1s0x3754a9c00835f467:0x8ef3a6a11463f670!8m2!3d22.7659514!4d91.1762896!16s%2Fg%2F11kmq_glv3!19sChIJZ_Q1CMCpVDcRcPZjFKGm844?authuser=0&hl=bn&rclk=1
76,দুবাই ল্যাপটপ বাজার,https://www.google.com/maps/place/%E0%A6%A6%E0%A7%81%E0%A6%AC%E0%A6%BE%E0%A6%87+%E0%A6%B2%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AA%E0%A6%9F%E0%A6%AA+%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3753691e793052dd:0x60252c2fa2998589!8m2!3d23.0089774!4d91.3955345!16s%2Fg%2F11sdc7lvqc!19sChIJ3VIweR5pUzcRiYWZoi8sJWA?authuser=0&hl=bn&rclk=1
77,সাঈদ টেলিকম অ্যান্ড কম্পিউটার,https://www.google.com/maps/place/%E0%A6%B8%E0%A6%BE%E0%A6%88%E0%A6%A6+%E0%A6%9F%E0%A7%87%E0%A6%B2%E0%A6%BF%E0%A6%95%E0%A6%AE+%E0%A6%85%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%95%E0%A6%AE%E0%A7%8D%E0%A6%AA%E0%A6%BF%E0%A6%89%E0%A6%9F%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x37535d4eff6d122f:0xc6376af5ac96600c!8m2!3d22.9375161!4d91.3031751!16s%2Fg%2F11nn4pvv2g!19sChIJLxJt_05dUzcRDGCWrPVqN8Y?authuser=0&hl=bn&rclk=1
